what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604233246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604321152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604334178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604403942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604406344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604412803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604458333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365604488020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365604491998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365604498597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365604506725
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604597626
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1365604600216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604608452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604697918
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604708433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604902060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604918487
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604924587
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604924712
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604927395
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604928190
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604928346
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365604929501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365604938393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605013710
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1365605019763
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1365605019903
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.update",1365605021806
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1365605022087
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1365605022305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605022368
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1365605022508
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1365605022789
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1365605023101
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1365605023195
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1365605046735
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1365605047094
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1365605047125
error,log,,,"Provisioning exception",1365605047609
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1365605049886
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1365605050323
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.100.v20110519,"org.eclipse.equinox.p2.artifact.repository",1365605050604
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.v20110511,"org.eclipse.equinox.p2.touchpoint.eclipse",1365605051228
error,log,,,"No repository found at http://phpeclipse.sourceforge.net/update/releases.",1365605056922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605068404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605071290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605107372
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605126202
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605138869
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605141224
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605161317
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605193594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605207353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605244684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605247991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605279908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605282450
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605313542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605333441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605338792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1365605338807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605340960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605432503
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605434125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605442783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605445466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605456418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605462002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605463937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605494778
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605496244
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605496432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605504154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605505807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605519832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605528973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605530783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605574775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605587458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605723724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605726423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605756453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365605762319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605763255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605766718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605804501
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605805687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365605807200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605807637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605816981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605847198
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1365605848867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605855404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605857619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605939004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365605942795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605944917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605947553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605974916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605976039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605988004
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365605989627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365605990547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365605991514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365605994400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606019875
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606020998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365606022168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365606022683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606026630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606051559
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606054959
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606057658
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606064039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606160127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606885854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606886337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606889223
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606890970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365606901282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606902795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606930345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365606933574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606936148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606954478
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606957863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365606958971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365606959860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606962793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606979438
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365606981310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365606982636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365606983666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365606984181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1365606986053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365606987644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365606989531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365606991357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607011013
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365607012463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365607013743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365607014351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607016707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607034631
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365607035879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365607037580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365607038547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607040497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607041355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607042353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607161803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607163955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607750216
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365607752275
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365607754553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365607758437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608722089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365608729484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608731247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608783725
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365608785332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365608787220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365608787594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608790121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608810042
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365608811493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365608814738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365608815081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608818154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608835907
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365608837233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365608838856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365608839261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608841710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608874845
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365608876155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365608877575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365608877981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365608879868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365610012297
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365610014528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1365610018896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365610019645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365610020986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365610986351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365610987365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611236170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611236935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611708321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611708757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611833355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611836740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611885940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611887468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611892554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365611893334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365613830295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365613830903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365613899621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365628586245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1365628609005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1365628611565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365628612085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631073395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631081772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631082506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631103815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631225839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365631274074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365631276008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631425285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631437843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631443709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631444520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631445284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631499151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631499744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631510945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365631519977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631529025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365631671391
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1365631671641
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1365631694573
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1365631695150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1365631699019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1365631700095
