what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362862475387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862504387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862513420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862562889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862583590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862597366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862602904
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362862643356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862677410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862683073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862691919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862724352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362862749301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362862756181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862759753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862765900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362862767976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362862768568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362862769442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862828254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362862952456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362863083317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362863092111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362863385267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362863408353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362863449382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864301679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362864312792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362864315272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864373086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864373376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864373896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864374116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362864379176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864380166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864380676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864381046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864381216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864381376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864381766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864382176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864382646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864383216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864384238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864385488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362864387370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864423191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864434517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864485005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864514719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864515663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864516763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864517505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864518755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864593383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864606399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362864625132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362864632162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362864640654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362864643186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864674374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864674914
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362864722678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864789588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864823919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864878817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864886913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864910533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864922170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864939347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864954604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864965728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864971110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864983731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864988614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864991253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864991612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362864991971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362864994451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865002985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865013672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865095143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865095953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865448551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865449021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865450121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865451473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865459403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362865469754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362865476193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865611694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865623686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865637759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865650807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865681134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865691324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865697539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865703361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865708339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865729961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865731661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865733421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362865779227
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362865790655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865868573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865877485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865897912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865908236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362865941277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866052536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866175195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866589531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362866597867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362866608959
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362866665539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362866670833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866672533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866673575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866674205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866685007
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362866689479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362866693813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362866730129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.next",1362866748867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362866752497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362866762185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362866787709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362866790153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866793911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866812389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362866813790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362867560284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362867645940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362867649960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362867700100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362867838288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362867876196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868242709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868243224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868269176
